173,AssignmentMutation,src/libraries/logic/AccountingSyncLogic.sol,252:42,"UtilizationLogic._computeLiquidityUtilization(_state.stEffectiveNAV, _state.minLiquidityWAD, ltRawNAV)",true
174,AssignmentMutation,src/libraries/logic/AccountingSyncLogic.sol,252:42,"UtilizationLogic._computeLiquidityUtilization(_state.stEffectiveNAV, _state.minLiquidityWAD, ltRawNAV)",false
175,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:45, && ,+
176,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:45, && ,-
177,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:45, && ,*
178,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:45, && ,/
179,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:45, && ,%
180,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:45, && ,**
181,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:31, != ,+
182,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:31, != ,-
183,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:31, != ,*
184,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:31, != ,/
185,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:31, != ,%
186,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,22:31, != ,**
187,IfStatementMutation,src/libraries/logic/BlacklistLogic.sol,37:13,roycoBlacklist != address(0),true
188,IfStatementMutation,src/libraries/logic/BlacklistLogic.sol,37:13,roycoBlacklist != address(0),false
189,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,37:27, != ,+
190,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,37:27, != ,-
191,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,37:27, != ,*
192,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,37:27, != ,/
193,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,37:27, != ,%
194,BinaryOpMutation,src/libraries/logic/BlacklistLogic.sol,37:27, != ,**
195,DeleteExpressionMutation,src/libraries/logic/BlacklistLogic.sol,39:13,accountsToScreen[0] = _caller,assert(true)
196,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,39:35,_caller,0
197,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,39:35,_caller,(-1)
198,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,39:35,_caller,1
199,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,39:35,_caller,true
200,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,39:35,_caller,false
201,DeleteExpressionMutation,src/libraries/logic/BlacklistLogic.sol,40:13,accountsToScreen[1] = _from,assert(true)
202,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,40:35,_from,0
203,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,40:35,_from,(-1)
204,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,40:35,_from,1
205,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,40:35,_from,true
206,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,40:35,_from,false
207,DeleteExpressionMutation,src/libraries/logic/BlacklistLogic.sol,41:13,accountsToScreen[2] = _to,assert(true)
208,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,41:35,_to,0
209,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,41:35,_to,(-1)
210,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,41:35,_to,1
211,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,41:35,_to,true
212,AssignmentMutation,src/libraries/logic/BlacklistLogic.sol,41:35,_to,false
213,DeleteExpressionMutation,src/libraries/logic/BlacklistLogic.sol,42:13,IRoycoBlacklist(roycoBlacklist).enforceNotBlacklisted(accountsToScreen),assert(true)
214,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,45:9,"Cache._write(
            CacheKey.ST_SHARE_RATE, toUint256(ValuationLogic._convertToValue(WAD, stTotalSupplyAfterMints, _state.stEffectiveNAV, Math.Rounding.Floor))
        )",assert(true)
215,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:13,liquidityPremiumShares != 0,true
216,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:13,liquidityPremiumShares != 0,false
217,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:35, != ,+
218,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:35, != ,-
219,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:35, != ,*
220,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:35, != ,/
221,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:35, != ,%
222,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,51:35, != ,**
223,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,52:13,"IRoycoSeniorTranche(_immutables.seniorTranche).mintLiquidityPremiumShares(address(this), liquidityPremiumShares)",assert(true)
224,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,53:13,$.ltOwnedSeniorTrancheShares += liquidityPremiumShares,assert(true)
225,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,53:45,liquidityPremiumShares,0
226,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,53:45,liquidityPremiumShares,(-1)
227,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,53:45,liquidityPremiumShares,1
228,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,53:45,liquidityPremiumShares,true
229,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,53:45,liquidityPremiumShares,false
230,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,55:13,"IRoycoDayKernel(address(this)).attemptLiquidityPremiumReinvestment(type(uint256).max, _state.stEffectiveNAV, stTotalSupplyAfterMints)",assert(true)
231,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:13,stProtocolFeeShares != 0,true
232,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:13,stProtocolFeeShares != 0,false
233,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:32, != ,+
234,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:32, != ,-
235,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:32, != ,*
236,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:32, != ,/
237,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:32, != ,%
238,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,58:32, != ,**
239,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,59:13,"IRoycoVaultTranche(_immutables.seniorTranche).mintProtocolFeeShares(protocolFeeRecipient, stProtocolFeeShares)",assert(true)
240,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:13,_state.jtProtocolFee != ZERO_NAV_UNITS,true
241,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:13,_state.jtProtocolFee != ZERO_NAV_UNITS,false
242,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:33, != ,+
243,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:33, != ,-
244,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:33, != ,*
245,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:33, != ,/
246,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:33, != ,%
247,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,62:33, != ,**
248,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,64:61, - ,+
249,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,64:61, - ,*
250,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,64:61, - ,/
251,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,64:61, - ,%
252,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,64:61, - ,**
253,SwapArgumentsOperatorMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,64:40,_state.jtEffectiveNAV - _state.jtProtocolFee,_state.jtProtocolFee - _state.jtEffectiveNAV
254,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,66:13,"IRoycoVaultTranche(_immutables.juniorTranche).mintProtocolFeeShares(protocolFeeRecipient, jtProtocolFeeShares)",assert(true)
255,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:13,_state.ltProtocolFee != ZERO_NAV_UNITS,true
256,IfStatementMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:13,_state.ltProtocolFee != ZERO_NAV_UNITS,false
257,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:33, != ,+
258,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:33, != ,-
259,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:33, != ,*
260,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:33, != ,/
261,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:33, != ,%
262,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,69:33, != ,**
263,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,72:54, - ,+
264,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,72:54, - ,*
265,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,72:54, - ,/
266,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,72:54, - ,%
267,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,72:54, - ,**
268,SwapArgumentsOperatorMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,72:40,ltEffectiveNAV - _state.ltProtocolFee,_state.ltProtocolFee - ltEffectiveNAV
269,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,74:13,"IRoycoVaultTranche(_immutables.liquidityTranche).mintProtocolFeeShares(protocolFeeRecipient, ltProtocolFeeShares)",assert(true)
270,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:88, - ,+
271,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:88, - ,*
272,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:88, - ,/
273,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:88, - ,%
274,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:88, - ,**
275,SwapArgumentsOperatorMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:39,_state.stEffectiveNAV - _state.ltLiquidityPremium - _state.stProtocolFee,_state.stProtocolFee - _state.stEffectiveNAV - _state.ltLiquidityPremium
276,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:60, - ,+
277,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:60, - ,*
278,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:60, - ,/
279,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:60, - ,%
280,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:60, - ,**
281,SwapArgumentsOperatorMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,100:39,_state.stEffectiveNAV - _state.ltLiquidityPremium,_state.ltLiquidityPremium - _state.stEffectiveNAV
282,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,103:9,"liquidityPremiumShares = ValuationLogic._convertToShares(_state.ltLiquidityPremium, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",assert(true)
283,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,103:34,"ValuationLogic._convertToShares(_state.ltLiquidityPremium, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",0
284,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,103:34,"ValuationLogic._convertToShares(_state.ltLiquidityPremium, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",(-1)
285,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,103:34,"ValuationLogic._convertToShares(_state.ltLiquidityPremium, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",1
286,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,103:34,"ValuationLogic._convertToShares(_state.ltLiquidityPremium, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",true
287,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,103:34,"ValuationLogic._convertToShares(_state.ltLiquidityPremium, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",false
288,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,104:9,"stProtocolFeeShares = ValuationLogic._convertToShares(_state.stProtocolFee, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",assert(true)
289,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,104:31,"ValuationLogic._convertToShares(_state.stProtocolFee, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",0
290,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,104:31,"ValuationLogic._convertToShares(_state.stProtocolFee, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",(-1)
291,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,104:31,"ValuationLogic._convertToShares(_state.stProtocolFee, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",1
292,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,104:31,"ValuationLogic._convertToShares(_state.stProtocolFee, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",true
293,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,104:31,"ValuationLogic._convertToShares(_state.stProtocolFee, retainedSeniorNAV, _stTotalSupply, Math.Rounding.Floor)",false
294,DeleteExpressionMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:9,stTotalSupplyAfterMints = (_stTotalSupply + liquidityPremiumShares + stProtocolFeeShares),assert(true)
295,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:35,(_stTotalSupply + liquidityPremiumShares + stProtocolFeeShares),0
296,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:35,(_stTotalSupply + liquidityPremiumShares + stProtocolFeeShares),(-1)
297,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:35,(_stTotalSupply + liquidityPremiumShares + stProtocolFeeShares),1
298,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:35,(_stTotalSupply + liquidityPremiumShares + stProtocolFeeShares),true
299,AssignmentMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:35,(_stTotalSupply + liquidityPremiumShares + stProtocolFeeShares),false
300,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:75, + ,-
301,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:75, + ,*
302,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:75, + ,/
303,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:75, + ,%
304,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:75, + ,**
305,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:50, + ,-
306,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:50, + ,*
307,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:50, + ,/
308,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:50, + ,%
309,BinaryOpMutation,src/libraries/logic/FeeAndLiquidityPremiumLogic.sol,105:50, + ,**
310,IfStatementMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:13,_state.coverageUtilizationWAD < _state.coverageLiquidationUtilizationWAD,true
311,IfStatementMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:13,_state.coverageUtilizationWAD < _state.coverageLiquidationUtilizationWAD,false
312,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:42, < ,+
313,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:42, < ,-
314,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:42, < ,*
315,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:42, < ,/
316,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:42, < ,%
317,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:42, < ,**
318,SwapArgumentsOperatorMutation,src/libraries/logic/SelfLiquidationLogic.sol,41:13,_state.coverageUtilizationWAD < _state.coverageLiquidationUtilizationWAD,_state.coverageLiquidationUtilizationWAD < _state.coverageUtilizationWAD
319,DeleteExpressionMutation,src/libraries/logic/SelfLiquidationLogic.sol,53:9,"stSelfLiquidationBonusNAV = RoycoUnitsMath.min(RoycoUnitsMath.min(desiredBonusNAV, _state.jtEffectiveNAV), maxCoverageUtilizationNeutralBonusNAV)",assert(true)
320,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,53:37,"RoycoUnitsMath.min(RoycoUnitsMath.min(desiredBonusNAV, _state.jtEffectiveNAV), maxCoverageUtilizationNeutralBonusNAV)",0
321,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,53:37,"RoycoUnitsMath.min(RoycoUnitsMath.min(desiredBonusNAV, _state.jtEffectiveNAV), maxCoverageUtilizationNeutralBonusNAV)",(-1)
322,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,53:37,"RoycoUnitsMath.min(RoycoUnitsMath.min(desiredBonusNAV, _state.jtEffectiveNAV), maxCoverageUtilizationNeutralBonusNAV)",1
323,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,53:37,"RoycoUnitsMath.min(RoycoUnitsMath.min(desiredBonusNAV, _state.jtEffectiveNAV), maxCoverageUtilizationNeutralBonusNAV)",true
324,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,53:37,"RoycoUnitsMath.min(RoycoUnitsMath.min(desiredBonusNAV, _state.jtEffectiveNAV), maxCoverageUtilizationNeutralBonusNAV)",false
325,IfStatementMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:13,stSelfLiquidationBonusNAV == ZERO_NAV_UNITS,true
326,IfStatementMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:13,stSelfLiquidationBonusNAV == ZERO_NAV_UNITS,false
327,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:38, == ,+
328,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:38, == ,-
329,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:38, == ,*
330,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:38, == ,/
331,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:38, == ,%
332,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,56:38, == ,**
333,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,61:75, - ,+
334,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,61:75, - ,*
335,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,61:75, - ,/
336,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,61:75, - ,%
337,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,61:75, - ,**
338,SwapArgumentsOperatorMutation,src/libraries/logic/SelfLiquidationLogic.sol,61:50,stSelfLiquidationBonusNAV - bonusFromJTClaimOnSTRawNAV,bonusFromJTClaimOnSTRawNAV - stSelfLiquidationBonusNAV
339,DeleteExpressionMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:9,stUserClaimsWithBonus.stAssets = _stUserClaims.stAssets + IRoycoDayKernel(address(this)).stConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSTRawNAV),assert(true)
340,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:42,_stUserClaims.stAssets + IRoycoDayKernel(address(this)).stConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSTRawNAV),0
341,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:42,_stUserClaims.stAssets + IRoycoDayKernel(address(this)).stConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSTRawNAV),(-1)
342,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:42,_stUserClaims.stAssets + IRoycoDayKernel(address(this)).stConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSTRawNAV),1
343,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:42,_stUserClaims.stAssets + IRoycoDayKernel(address(this)).stConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSTRawNAV),true
344,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:42,_stUserClaims.stAssets + IRoycoDayKernel(address(this)).stConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSTRawNAV),false
345,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:64, + ,-
346,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:64, + ,*
347,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:64, + ,/
348,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:64, + ,%
349,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,64:64, + ,**
350,DeleteExpressionMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:9,stUserClaimsWithBonus.jtAssets = _stUserClaims.jtAssets + IRoycoDayKernel(address(this)).jtConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSelfRawNAV),assert(true)
351,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:42,_stUserClaims.jtAssets + IRoycoDayKernel(address(this)).jtConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSelfRawNAV),0
352,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:42,_stUserClaims.jtAssets + IRoycoDayKernel(address(this)).jtConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSelfRawNAV),(-1)
353,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:42,_stUserClaims.jtAssets + IRoycoDayKernel(address(this)).jtConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSelfRawNAV),1
354,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:42,_stUserClaims.jtAssets + IRoycoDayKernel(address(this)).jtConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSelfRawNAV),true
355,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:42,_stUserClaims.jtAssets + IRoycoDayKernel(address(this)).jtConvertNAVUnitsToTrancheUnits(bonusFromJTClaimOnSelfRawNAV),false
356,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:64, + ,-
357,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:64, + ,*
358,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:64, + ,/
359,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:64, + ,%
360,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,65:64, + ,**
361,DeleteExpressionMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:9,stUserClaimsWithBonus.nav = _stUserClaims.nav + stSelfLiquidationBonusNAV,assert(true)
362,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:37,_stUserClaims.nav + stSelfLiquidationBonusNAV,0
363,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:37,_stUserClaims.nav + stSelfLiquidationBonusNAV,(-1)
364,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:37,_stUserClaims.nav + stSelfLiquidationBonusNAV,1
365,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:37,_stUserClaims.nav + stSelfLiquidationBonusNAV,true
366,AssignmentMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:37,_stUserClaims.nav + stSelfLiquidationBonusNAV,false
367,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:54, + ,-
368,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:54, + ,*
369,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:54, + ,/
370,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:54, + ,%
371,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,66:54, + ,**
372,IfStatementMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:13,jtEffectiveNAV == ZERO_NAV_UNITS,true
373,IfStatementMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:13,jtEffectiveNAV == ZERO_NAV_UNITS,false
374,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:27, == ,+
375,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:27, == ,-
376,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:27, == ,*
377,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:27, == ,/
378,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:27, == ,%
379,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,107:27, == ,**
380,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,110:56, + ,-
381,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,110:56, + ,*
382,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,110:56, + ,/
383,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,110:56, + ,%
384,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,110:56, + ,**
385,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,113:129,"
            + ",-
386,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,113:129,"
            + ",*
387,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,113:129,"
            + ",/
388,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,113:129,"
            + ",%
389,BinaryOpMutation,src/libraries/logic/SelfLiquidationLogic.sol,113:129,"
            + ",**
